,id,feature_id,object_id
4504,18575,3,1182
4505,18576,16,1182
4506,18577,59,1182
4507,18578,37,1182
4508,18579,84,1182
4509,18616,49,1166
4510,18617,3,1166
4511,18618,37,1166
4512,18619,16,1166
4513,18620,59,1166
4514,18621,84,1166
4515,18648,49,1115
4516,18649,3,1115
4517,18650,37,1115
4518,18651,70,1115
4519,18652,88,1115
4520,18653,59,1115
4521,18654,39,1115
4522,14185,49,1163
4523,14186,3,1163
4524,14187,37,1163
4525,14188,16,1163
4526,14189,59,1163
4527,18655,16,1115
4528,18673,49,1043
4529,18674,16,1043
4530,18675,42,1043
4531,18676,6,1043
4532,14195,49,1162
4533,14196,3,1162
4534,14197,37,1162
4535,14198,16,1162
4536,14199,59,1162
4537,14200,49,1164
4538,14201,3,1164
4539,14202,37,1164
4540,14203,16,1164
4541,14204,59,1164
4542,49486,6,2904
4543,49487,16,2904
4544,49488,31,2904
4545,18718,3,470
4546,18719,49,470
4547,18720,41,470
4548,18721,18,470
4549,18739,3,486
4550,18740,49,486
4551,18741,42,486
4552,18742,18,486
4553,18759,3,491
4554,18760,49,491
4555,18761,37,491
4556,18762,18,491
4557,16237,49,1186
4558,16238,3,1186
4559,16239,16,1186
4560,16240,37,1186
4561,16241,66,1186
4562,18008,49,1416
4563,18009,16,1416
4564,18010,37,1416
4565,18011,6,1416
4566,16302,49,1195
4567,18181,49,1085
4568,16303,3,1195
4569,16304,16,1195
4570,16305,37,1195
4571,16306,66,1195
4572,18182,16,1085
4573,18183,37,1085
4574,18184,6,1085
4575,18227,49,200
4576,18228,16,200
4577,16332,49,1201
4578,18229,3,200
4579,18230,37,200
4580,18273,3,975
4581,18274,49,975
4582,18275,18,975
4583,16333,3,1201
4584,16334,16,1201
4585,16335,37,1201
4586,16336,66,1201
4587,18276,41,975
4588,18314,3,664
4589,18315,49,664
4590,18316,41,664
4591,18317,18,664
4592,18352,3,751
4593,18353,49,751
4594,18354,16,751
4595,18355,42,751
4596,18356,61,751
4597,18393,3,967
4598,18394,49,967
4599,18395,18,967
4600,18396,37,967
4601,18429,3,677
4602,18430,49,677
4603,18431,37,677
4604,18432,18,677
4605,16392,49,1213
4606,18502,49,1399
4607,18503,16,1399
4608,18504,37,1399
4609,16393,3,1213
4610,16394,18,1213
4611,49712,50,3733
4612,49713,17,3733
4613,16395,37,1213
4614,16396,66,1213
4615,18505,38,1399
4616,18506,6,1399
4617,18540,49,1390
4618,18541,16,1390
4619,18542,38,1390
4620,18543,6,1390
4621,18580,49,1180
4622,18581,3,1180
4623,18582,16,1180
4624,18583,59,1180
4625,18584,37,1180
4626,18585,84,1180
4627,18622,49,1165
4628,18623,3,1165
4629,18624,37,1165
4630,18625,16,1165
4631,18626,59,1165
4632,18627,84,1165
4633,18656,49,1094
4634,18657,16,1094
4635,18658,37,1094
4636,18659,70,1094
4637,18660,3,1094
4638,18677,3,1028
4639,18678,49,1028
4640,18679,16,1028
4641,18680,37,1028
4642,18681,6,1028
4643,18682,3,1028
4644,18702,49,327
4645,18703,16,327
4646,18704,3,327
4647,18705,42,327
4648,18706,61,327
4649,127069,18,3627
4650,127070,6,3627
4651,127071,88,3627
4652,16523,49,1219
4653,16524,3,1219
4654,16525,37,1219
4655,81174,50,5966
4656,81009,3,471
4657,81010,49,471
4658,81011,41,471
4659,81012,18,471
4660,18763,3,492
4661,16526,70,1219
4662,16527,16,1219
4663,18764,49,492
4664,18765,37,492
4665,18766,18,492
4666,81175,17,5966
4667,16573,49,1220
4668,16574,3,1220
4669,16575,37,1220
4670,16576,70,1220
4671,16577,16,1220
4672,18810,3,499
4673,18811,49,499
4674,18812,37,499
4675,18813,18,499
4676,18826,3,503
4677,16623,49,1352
4678,16624,3,1352
4679,16625,37,1352
4680,16626,70,1352
4681,16627,16,1352
4682,18827,49,503
4683,18828,41,503
4684,18829,18,503
4685,18842,3,507
4686,18843,49,507
4687,18844,41,507
4688,18845,18,507
4689,18858,3,511
4690,18859,49,511
4691,18860,41,511
4692,18861,18,511
4693,18870,3,521
4694,18871,49,521
4695,18872,41,521
4696,18873,18,521
4697,18895,3,529
4698,18896,49,529
4699,18897,16,529
4700,18898,41,529
4701,18899,17,529
4702,18908,3,532
4703,18909,49,532
4704,18910,37,532
4705,18911,18,532
4706,16717,49,1226
4707,18916,3,535
4708,18917,49,535
4709,18918,37,535
4710,18919,18,535
4711,18924,3,537
4712,16718,3,1226
4713,16719,37,1226
4714,16720,16,1226
4715,16721,70,1226
4716,16722,67,1226
4717,18925,49,537
4718,18926,37,537
4719,18927,18,537
4720,18932,3,540
4721,18933,49,540
4722,18934,37,540
4723,18935,18,540
4724,18940,3,542
4725,18941,49,542
4726,18942,37,542
4727,18943,18,542
4728,18948,3,544
4729,18949,49,544
4730,18950,37,544
4731,16242,49,1187
4732,16243,3,1187
4733,17649,49,1382
4734,17650,3,1382
4735,17651,16,1382
4736,17652,37,1382
4737,21141,49,1580
4738,16244,16,1187
4739,16245,37,1187
4740,16246,66,1187
4741,16277,49,1334
4742,16278,3,1334
4743,16279,16,1334
4744,16280,37,1334
4745,16281,66,1334
4746,16307,49,1196
4747,16308,3,1196
4748,21142,16,1580
4749,21143,69,1580
4750,21144,37,1580
4751,39762,49,1987
4752,39763,3,1987
4753,16309,16,1196
4754,16310,37,1196
4755,16311,66,1196
4756,39764,16,1987
4757,39765,41,1987
4758,16367,49,1335
4759,16368,3,1335
4760,16369,18,1335
4761,16370,70,1335
4762,16371,37,1335
4763,16397,49,1215
4764,16398,3,1215
4765,16399,37,1215
4766,16400,70,1215
4767,16401,16,1215
4768,16402,88,1215
4769,16428,49,1337
4770,16429,3,1337
4771,16430,37,1337
4772,16431,70,1337
4773,16432,16,1337
4774,17960,49,1410
4775,17961,16,1410
4776,17962,37,1410
4777,17963,6,1410
4778,18185,49,718
4779,18186,16,718
4780,18187,42,718
4781,18188,61,718
4782,18189,6,718
4783,16528,49,1344
4784,16529,3,1344
4785,16530,37,1344
4786,16531,70,1344
4787,16532,16,1344
4788,18318,3,666
4789,18319,49,666
4790,18320,16,666
4791,18321,37,666
4792,18357,3,766
4793,18358,49,766
4794,18359,16,766
4795,18360,41,766
4796,18433,49,1423
4797,18434,16,1423
4798,18435,37,1423
4799,18436,12,1423
4800,18437,67,1423
4801,16603,49,1349
4802,71899,46,3004
4803,71900,41,3004
4804,54027,17,4007
4805,54028,37,4007
4806,54029,28,4007
4807,54030,7,4007
4808,16604,3,1349
4809,16605,37,1349
4810,16606,70,1349
4811,16607,16,1349
4812,18544,49,1381
4813,18545,16,1381
4814,18546,37,1381
4815,18547,6,1381
4816,18586,49,1178
4817,16651,49,1353
4818,16652,3,1353
4819,16653,37,1353
4820,16654,16,1353
4821,16655,88,1353
4822,16656,70,1353
4823,18587,3,1178
4824,18588,16,1178
4825,18589,59,1178
4826,18590,37,1178
4827,18591,84,1178
4828,18628,49,1158
4829,18629,3,1158
4830,18630,38,1158
4831,18631,37,1158
4832,18632,59,1158
4833,18633,16,1158
4834,18634,67,1158
4835,18661,49,1089
4836,18662,16,1089
4837,18663,37,1089
4838,18664,6,1089
4839,18683,3,1022
4840,16699,49,1355
4841,16700,3,1355
4842,16701,37,1355
4843,16702,16,1355
4844,18684,49,1022
4845,18685,16,1022
4846,18686,40,1022
4847,18707,3,457
4848,18708,49,457
4849,16703,88,1355
4850,16704,70,1355
4851,18709,16,457
4852,18710,37,457
4853,18726,49,360
4854,18727,3,360
4855,18728,19,360
4856,18729,41,360
4857,18730,59,360
4858,18747,3,488
4859,18748,49,488
4860,18749,41,488
4861,18750,18,488
4862,15289,49,1255
4863,15290,3,1255
4864,15291,16,1255
4865,15292,41,1255
4866,15293,59,1255
4867,71901,49,3004
4868,71902,18,3004
4869,18814,3,500
4870,18815,49,500
4871,18816,37,500
4872,18817,18,500
4873,18830,3,504
4874,18831,49,504
4875,18832,41,504
4876,18833,18,504
4877,18846,3,508
4878,18847,49,508
4879,18848,41,508
4880,18849,18,508
4881,18862,3,510
4882,18863,49,510
4883,18864,41,510
4884,18865,18,510
4885,18874,3,522
4886,18875,49,522
4887,18876,41,522
4888,18877,18,522
4889,18886,3,527
4890,18887,49,527
4891,18888,16,527
4892,18889,41,527
4893,18890,17,527
4894,18900,3,530
4895,18901,49,530
4896,18902,37,530
4897,18903,18,530
4898,18912,3,534
4899,15344,49,1260
4900,15345,3,1260
4901,15346,16,1260
4902,15347,59,1260
4903,15348,37,1260
4904,16247,49,1188
4905,16248,3,1188
4906,16249,16,1188
4907,16250,37,1188
4908,16251,66,1188
4909,16282,49,1191
4910,16283,3,1191
4911,16284,16,1191
4912,16285,37,1191
4913,16286,66,1191
4914,16312,49,1197
4915,16313,3,1197
4916,16314,16,1197
4917,16315,37,1197
4918,16316,66,1197
4919,16342,49,1203
4920,16343,3,1203
4921,16344,16,1203
4922,16345,37,1203
4923,16346,66,1203
4924,39766,49,1986
4925,39767,3,1986
4926,39768,16,1986
4927,33422,42,2006
4928,33423,61,2006
4929,39769,41,1986
4930,39914,37,1939
4931,19420,3,959
4932,17725,49,1391
4933,17726,16,1391
4934,17727,3,1391
4935,17728,37,1391
4936,19421,49,959
4937,19422,18,959
4938,19423,37,959
4939,19424,72,959
4940,21317,49,1603
4941,21318,16,1603
4942,17912,49,1402
4943,17913,16,1402
4944,17914,6,1402
4945,17915,41,1402
4946,21319,37,1603
4947,16533,49,1343
4948,16534,3,1343
4949,16535,37,1343
4950,16536,70,1343
4951,16537,16,1343
4952,18079,49,1422
4953,18080,16,1422
4954,18081,37,1422
4955,18082,3,1422
4956,18083,69,1422
4957,16608,49,1350
4958,16609,3,1350
4959,16610,37,1350
4960,16611,70,1350
4961,16612,16,1350
4962,18084,59,1422
4963,18085,65,1422
4964,15509,49,1273
4965,15510,3,1273
4966,15511,16,1273
4967,15512,59,1273
4968,15513,37,1273
4969,15524,49,1274
4970,15525,3,1274
4971,15526,16,1274
4972,15527,59,1274
4973,15528,37,1274
4974,15534,49,1275
4975,15535,3,1275
4976,15536,16,1275
4977,15537,59,1275
4978,54031,51,4007
4979,54032,27,4007
4980,15538,37,1275
4981,15544,49,1272
4982,15545,3,1272
4983,15546,16,1272
4984,15547,59,1272
4985,15548,37,1272
4986,15549,49,1271
4987,15550,3,1271
4988,15551,16,1271
4989,15552,59,1271
4990,15553,37,1271
4991,15554,49,1270
4992,15555,3,1270
4993,15556,16,1270
4994,15557,59,1270
4995,15558,37,1270
4996,15559,49,1269
4997,15560,3,1269
4998,15561,16,1269
4999,15562,59,1269
5000,15563,37,1269
5001,15564,49,1268
5002,15565,3,1268
5003,15566,16,1268
5004,15567,59,1268
5005,15568,37,1268
5006,15569,49,1267
5007,15570,3,1267
5008,15571,16,1267
5009,15572,59,1267
5010,15573,37,1267
5011,15574,49,1266
5012,15575,3,1266
5013,15576,16,1266
5014,15577,59,1266
5015,15578,37,1266
5016,15579,49,1265
5017,15580,3,1265
5018,15581,16,1265
5019,15582,59,1265
5020,15583,41,1265
5021,15584,49,1264
5022,15585,3,1264
5023,15586,16,1264
5024,15587,59,1264
5025,15588,41,1264
5026,15589,49,1263
5027,15590,3,1263
5028,15591,16,1263
5029,15592,59,1263
5030,15593,41,1263
5031,15594,49,1262
5032,15595,3,1262
5033,15596,16,1262
5034,15597,59,1262
5035,15598,41,1262
5036,15599,49,1261
5037,15600,3,1261
5038,15601,16,1261
5039,15602,59,1261
5040,15603,37,1261
5041,77648,16,5429
5042,77750,61,5848
5043,78482,17,3156
5044,49683,17,3741
5045,49684,37,3741
5046,49685,7,3741
5047,49686,51,3741
5048,49687,27,3741
5049,49714,37,3733
5050,49715,7,3733
5051,55763,50,4205
5052,55764,37,4205
5053,55765,7,4205
5054,50830,41,3822
5055,50847,3,3817
5056,50599,50,3728
5057,50600,17,3728
5058,50601,59,3728
5059,126814,16,2543
5060,126815,2,2543
5061,126816,61,2543
5062,126817,95,2543
5063,126818,42,2543
5064,15664,49,1282
5065,15665,3,1282
5066,15666,16,1282
5067,15667,59,1282
5068,15668,37,1282
5069,15674,49,1283
5070,15675,3,1283
5071,15676,16,1283
5072,15677,59,1283
5073,15678,37,1283
5074,15684,49,1284
5075,15685,3,1284
5076,15686,16,1284
5077,15687,59,1284
5078,15688,37,1284
5079,17657,49,1383
5080,17658,3,1383
5081,17659,16,1383
5082,17660,37,1383
5083,21149,49,1579
5084,16287,49,1192
5085,15699,49,1285
5086,15700,3,1285
5087,15701,16,1285
5088,15702,59,1285
5089,15703,37,1285
5090,16288,3,1192
5091,16289,16,1192
5092,16290,37,1192
5093,16291,66,1192
5094,21150,16,1579
5095,21151,12,1579
5096,21152,37,1579
5097,16347,49,1204
5098,15719,49,1286
5099,15720,3,1286
5100,15721,16,1286
5101,15722,59,1286
5102,15723,37,1286
5103,15724,49,1288
5104,15725,3,1288
5105,15726,16,1288
5106,15727,59,1288
5107,15728,37,1288
5108,16348,3,1204
5109,16349,18,1204
5110,16350,70,1204
5111,16351,41,1204
5112,15734,49,1289
5113,15735,3,1289
5114,15736,16,1289
5115,15737,59,1289
5116,15738,37,1289
5117,17968,49,1411
5118,17969,16,1411
5119,17970,37,1411
5120,17971,6,1411
5121,15764,49,1290
5122,15765,3,1290
5123,15766,16,1290
5124,15767,59,1290
5125,15768,37,1290
5126,15769,49,1293
5127,15770,3,1293
5128,15771,16,1293
5129,15772,59,1293
5130,15773,37,1293
5131,15774,49,1292
5132,15775,3,1292
5133,15776,16,1292
5134,15777,59,1292
5135,15778,37,1292
5136,15779,49,1291
5137,15780,3,1291
5138,15781,16,1291
5139,15782,59,1291
5140,15783,37,1291
5141,15784,49,1294
5142,15785,3,1294
5143,15786,16,1294
5144,15787,59,1294
5145,15788,37,1294
5146,16538,49,1345
5147,18190,49,258
5148,18191,11,258
5149,18192,16,258
5150,18193,42,258
5151,18194,61,258
5152,16539,3,1345
5153,16540,37,1345
5154,16541,70,1345
5155,16542,16,1345
5156,16563,49,1347
5157,16564,3,1347
5158,16565,37,1347
5159,16566,70,1347
5160,16567,16,1347
5161,18235,49,1154
5162,18236,3,1154
5163,18237,18,1154
5164,18238,37,1154
5165,18281,49,257
5166,16613,49,1351
5167,16614,3,1351
5168,16615,37,1351
5169,16616,70,1351
5170,16617,16,1351
5171,18282,11,257
5172,16657,49,1354
5173,16658,3,1354
5174,16659,37,1354
5175,16660,16,1354
5176,16661,88,1354
5177,16662,70,1354
5178,18283,16,257
5179,18284,42,257
5180,18285,61,257
5181,18322,3,686
5182,18323,49,686
5183,18324,16,686
5184,16705,49,1356
5185,16706,3,1356
5186,16707,37,1356
5187,18325,37,686
5188,16708,16,1356
5189,16709,88,1356
5190,16710,70,1356
5191,18401,49,968
5192,18402,18,968
5193,18403,37,968
5194,18404,6,968
5195,18438,49,1424
5196,18439,16,1424
5197,18440,37,1424
5198,18441,3,1424
5199,18442,12,1424
5200,18548,49,1380
5201,18549,3,1380
5202,18550,16,1380
5203,18551,37,1380
5204,18592,49,1173
5205,18593,3,1173
5206,18594,16,1173
5207,18595,59,1173
5208,18596,37,1173
5209,18597,84,1173
5210,18635,49,1157
5211,18636,3,1157
5212,18637,41,1157
5213,18638,16,1157
5214,18639,67,1157
5215,18665,49,1084
5216,18666,16,1084
5217,18667,37,1084
5218,18668,6,1084
5219,18687,49,1319
5220,18688,3,1319
5221,18689,16,1319
5222,18690,37,1319
5223,18691,67,1319
5224,18731,3,587
5225,18732,49,587
5226,18733,41,587
5227,18734,19,587
5228,18751,3,489
5229,18752,49,489
5230,18753,41,489
5231,18754,18,489
5232,18786,3,494
5233,18787,49,494
5234,18788,18,494
5235,18789,41,494
5236,18802,3,497
5237,18803,49,497
5238,18804,37,497
5239,18805,18,497
5240,18818,3,501
5241,18819,49,501
5242,18820,41,501
5243,18821,18,501
5244,18834,3,505
5245,18835,49,505
5246,18836,41,505
5247,18837,18,505
5248,18850,3,509
5249,18851,49,509
5250,18852,37,509
5251,18853,18,509
5252,18866,3,520
5253,16257,49,1333
5254,19160,49,1442
5255,19161,3,1442
5256,19162,16,1442
5257,19163,37,1442
5258,33424,49,2007
5259,16258,3,1333
5260,16259,16,1333
5261,16260,37,1333
5262,16261,66,1333
5263,16292,49,1193
5264,16293,3,1193
5265,16294,16,1193
5266,16295,37,1193
5267,16296,66,1193
5268,16322,49,1199
5269,39770,49,1985
5270,39771,16,1985
5271,39772,12,1985
5272,39773,37,1985
5273,40392,3,1871
5274,16323,3,1199
5275,16324,16,1199
5276,16325,37,1199
5277,16326,66,1199
5278,16352,49,1205
5279,40393,37,1871
5280,150456,3,5480
5281,150457,41,5480
5282,39915,49,1938
5283,39916,3,1938
5284,16353,3,1205
5285,16354,18,1205
5286,16355,70,1205
5287,16356,37,1205
5288,39917,16,1938
5289,39918,37,1938
5290,33425,3,2007
5291,16413,49,1336
5292,16414,3,1336
5293,16415,37,1336
5294,16416,70,1336
5295,16417,16,1336
5296,18286,49,294
5297,18287,16,294
5298,18288,3,294
5299,18289,37,294
5300,18326,3,708
5301,16065,49,1159
5302,16066,3,1159
5303,16067,37,1159
5304,16068,16,1159
5305,18327,49,708
5306,18328,16,708
5307,18329,37,708
5308,18366,3,797
5309,16543,49,1346
5310,16544,3,1346
5311,16545,37,1346
5312,16546,70,1346
5313,16547,16,1346
5314,16078,49,1161
5315,16079,3,1161
5316,16080,37,1161
5317,16081,16,1161
5318,16082,49,1160
5319,16083,3,1160
5320,16084,37,1160
5321,16085,16,1160
5322,16086,59,1160
5323,16568,49,1348
5324,16569,3,1348
5325,16570,37,1348
5326,16571,70,1348
5327,16572,16,1348
5328,18367,49,797
5329,18368,16,797
5330,18369,42,797
5331,18370,61,797
5332,18405,3,969
5333,16097,49,1320
5334,16098,3,1320
5335,16099,16,1320
5336,16100,37,1320
5337,16101,59,1320
5338,16618,49,1221
5339,16619,3,1221
5340,16620,37,1221
5341,16621,70,1221
5342,16622,16,1221
5343,18406,49,969
5344,18407,18,969
5345,18408,37,969
5346,18443,49,1421
5347,18444,16,1421
5348,18445,37,1421
5349,16663,49,1224
5350,16664,3,1224
5351,16665,37,1224
5352,16666,16,1224
5353,16667,88,1224
5354,16668,70,1224
5355,18446,69,1421
5356,18447,12,1421
5357,18448,67,1421
5358,18480,49,1406
5359,18481,16,1406
5360,18482,37,1406
5361,16711,49,1357
5362,16712,3,1357
5363,16713,37,1357
5364,16714,16,1357
5365,16715,88,1357
5366,16716,70,1357
5367,18483,6,1406
5368,16132,49,1325
5369,16133,3,1325
5370,16134,16,1325
5371,16135,37,1325
5372,16136,59,1325
5373,16137,49,1326
5374,16138,3,1326
5375,16139,16,1326
5376,16140,37,1326
5377,16141,59,1326
5378,16142,49,1321
5379,16143,3,1321
5380,16144,16,1321
5381,16145,37,1321
5382,16146,59,1321
5383,16147,49,1322
5384,16148,3,1322
5385,16149,16,1322
5386,16150,37,1322
5387,16151,59,1322
5388,16152,49,1323
5389,16153,3,1323
5390,16154,16,1323
5391,16155,37,1323
5392,16156,59,1323
5393,16157,49,1324
5394,16158,3,1324
5395,16159,16,1324
5396,16160,37,1324
5397,16161,59,1324
5398,18518,49,1396
5399,18519,16,1396
5400,18520,3,1396
5401,18521,37,1396
5402,18552,49,1287
5403,18553,3,1287
5404,18554,16,1287
5405,18555,59,1287
5406,18556,41,1287
5407,18598,49,1172
5408,18599,3,1172
5409,18600,16,1172
5410,18601,59,1172
5411,18602,41,1172
5412,18603,84,1172
5413,16177,49,1328
5414,16178,3,1328
5415,16179,16,1328
5416,16180,37,1328
5417,16181,59,1328
5418,16187,49,1329
5419,16188,3,1329
5420,16189,16,1329
5421,16190,37,1329
5422,16191,59,1329
5423,16197,49,1330
5424,16198,3,1330
5425,16199,16,1330
5426,16200,37,1330
5427,16201,59,1330
5428,16207,49,1331
5429,16208,3,1331
5430,16209,16,1331
5431,16210,37,1331
5432,16211,59,1331
5433,17665,49,1384
5434,17666,3,1384
5435,17667,16,1384
5436,17668,37,1384
5437,33426,16,2007
5438,33427,42,2007
5439,33428,61,2007
5440,19425,49,1459
5441,19426,3,1459
5442,19427,16,1459
5443,19428,37,1459
5444,19429,72,1459
5445,17976,49,1412
5446,17977,16,1412
5447,17978,37,1412
5448,17979,6,1412
5449,18199,49,234
5450,18200,11,234
5451,18201,16,234
5452,18202,42,234
5453,18290,3,443
5454,18291,49,443
5455,18292,16,443
5456,18293,37,443
5457,18330,3,729
5458,18331,49,729
5459,18332,16,729
5460,18333,37,729
5461,18371,3,822
5462,18372,49,822
5463,18373,16,822
5464,18374,41,822
5465,18409,3,970
5466,18410,49,970
5467,18411,18,970
5468,18412,37,970
5469,18449,49,1420
5470,18450,16,1420
5471,18451,37,1420
5472,18452,69,1420
5473,18484,49,1407
5474,18485,16,1407
5475,18486,37,1407
5476,18487,6,1407
5477,18522,49,1418
5478,18523,16,1418
5479,18524,37,1418
5480,18525,6,1418
5481,18557,49,1211
5482,18558,3,1211
5483,18559,41,1211
5484,18560,59,1211
5485,18561,16,1211
5486,16908,49,1368
5487,16909,3,1368
5488,16910,37,1368
5489,16911,16,1368
5490,16912,59,1368
5491,16913,49,1240
5492,16914,3,1240
5493,16915,37,1240
5494,16916,16,1240
5495,16917,59,1240
5496,16918,49,1366
5497,16919,3,1366
5498,16920,37,1366
5499,16921,16,1366
5500,16922,59,1366
5501,16923,49,1360
5502,16924,3,1360
5503,16925,37,1360
5504,16926,16,1360
5505,16927,60,1360
5506,16928,49,1361
5507,16929,3,1361
5508,16930,37,1361
5509,16931,16,1361
5510,16932,60,1361
5511,18604,49,1170
5512,18605,3,1170
5513,16938,49,1363
5514,16939,3,1363
5515,16940,37,1363
5516,16941,16,1363
5517,16942,60,1363
5518,16943,16,1364
5519,16944,49,1364
5520,16945,3,1364
5521,16946,37,1364
5522,16947,60,1364
5523,16948,49,1198
5524,16949,3,1198
5525,16950,16,1198
5526,16951,37,1198
5527,16952,66,1198
5528,134949,16,9356
5529,134950,49,9356
5530,134951,12,9356
5531,134971,16,9360
5532,134972,49,9360
5533,16968,49,1339
5534,16969,3,1339
5535,16970,37,1339
5536,16971,70,1339
5537,16972,16,1339
5538,16973,49,1369
5539,16974,3,1369
5540,16975,37,1369
5541,16976,70,1369
5542,16977,16,1369
5543,16988,49,1370
5544,16989,3,1370
5545,16990,37,1370
5546,16991,70,1370
5547,16992,16,1370
5548,17018,49,1374
5549,17019,3,1374
5550,17020,37,1374
5551,17021,16,1374
5552,17022,59,1374
5553,17023,49,1371
5554,17024,3,1371
5555,17025,37,1371
5556,17026,16,1371
5557,17027,59,1371
5558,17028,49,1372
5559,17029,3,1372
5560,17030,37,1372
5561,17031,16,1372
5562,17032,59,1372
5563,17033,49,1373
5564,17034,3,1373
5565,17035,37,1373
5566,17036,16,1373
5567,17037,59,1373
5568,17038,49,1241
5569,17039,3,1241
5570,17040,37,1241
5571,17041,16,1241
5572,17042,59,1241
5573,17053,49,1242
5574,17054,3,1242
5575,17055,37,1242
5576,17056,16,1242
5577,17057,59,1242
5578,17058,49,1375
5579,17059,3,1375
5580,17060,37,1375
5581,17061,16,1375
5582,17062,59,1375
5583,17063,49,1243
5584,17064,3,1243
5585,17065,37,1243
5586,17066,16,1243
5587,17067,59,1243
5588,17088,49,1244
5589,17089,3,1244
5590,17090,37,1244
5591,17091,16,1244
5592,17092,59,1244
5593,17093,49,1377
5594,17094,3,1377
5595,17095,37,1377
5596,17096,16,1377
5597,17097,59,1377
5598,17108,49,1378
5599,17109,3,1378
5600,17110,37,1378
5601,17111,16,1378
5602,17112,59,1378
5603,17113,49,1245
5604,17114,3,1245
5605,17115,37,1245
5606,17116,16,1245
5607,17117,59,1245
5608,21156,49,1578
5609,21157,37,1578
5610,21158,12,1578
5611,39774,49,1984
5612,33429,49,2008
5613,33430,3,2008
5614,33431,16,2008
5615,33432,41,2008
5616,39775,16,1984
